notification_id,event_id,event_type,user_id,source_user_id,post_id,comment_id,created_at,device,delivery_channel,priority,seen,status,app_version,country,latency_ms,motivo_rechazo,rechazado
N01907,E01907,FOLLOW,U0025,U0065,,,2027-12-23 12:00:00,MOBILE,IN_APP,LOW,True,FAILED,1.2.0,PE,4731,created_at no puede ser futuro,1
N00537,E00537,LIKE,U0140,U0083,P0021,,2026-04-12 12:17:43,WEB,IN_APP,HIGH,True,FAILED,1.2.0,AR,622,,0
N00512,E00512,FOLLOW,U0105,U0056,,,2026-04-26 12:15:41,MOBILE,PUSH,LOW,False,FAILED,1.2.0,AR,23245,,0
N00320,E00320,FOLLOW,U0142,U0162,,,2026-05-01 11:39:45,WEB,PUSH,MEDIUM,True,FAILED,1.1.0,PE,23476,,0
N00337,E00337,LIKE,U0147,U0153,P0026,,2026-04-20 09:19:13,WEB,IN_APP,HIGH,True,PENDING,1.1.0,AR,6229,,0
N00836,E00836,LIKE,U0022,U0187,P0045,,2026-04-29 12:30:12,WEB,PUSH,LOW,False,PENDING,2.0.0,MX,16998,,0
N00572,E00572,COMMENT,U0122,U0184,P0024,C00572,2026-05-07 18:57:38,MOBILE,EMAIL,LOW,True,PENDING,2.0.0,PE,21137,,0
N01767,E01767,FOLLOW,U0099,U0005,,,2026-04-28 20:18:27,WEB,PUSH,MEDIUM,False,SENT,0.9.0,AR,1401,SENT requiere app_version >= 1.0.0,1
N00954,E00954,COMMENT,U0134,U0176,P0014,C00954,2026-04-07 19:23:33,WEB,IN_APP,HIGH,False,PENDING,1.1.0,PE,24669,,0
N00106,E00106,FOLLOW,U0172,U0091,,,2026-04-25 21:47:02,MOBILE,PUSH,MEDIUM,False,SENT,1.2.0,MX,18989,,0
N01168,E01168,COMMENT,U0185,U0084,P0030,C01168,2026-04-18 20:10:58,WEB,EMAIL,MEDIUM,False,FAILED,1.1.0,CL,20397,,0
N00869,E00869,COMMENT,U0036,U0090,P0019,C00869,2026-04-16 20:35:09,WEB,IN_APP,LOW,True,FAILED,1.1.0,MX,19376,,0
N01297,E01297,LIKE,U0157,U0114,P0018,,2026-04-29 17:13:59,MOBILE,EMAIL,HIGH,True,PENDING,1.2.0,MX,17745,,0
N00101,E00101,COMMENT,U0087,U0090,P0001,C00101,2026-04-10 10:36:42,MOBILE,PUSH,MEDIUM,True,FAILED,1.0.0,CL,24648,,0
N01520,E01520,LIKE,U0018,U0004,P0048,,2026-04-19 08:41:57,MOBILE,PUSH,MEDIUM,False,SENT,1.0.0,MX,16925,,0
N01011,E01011,LIKE,U0175,U0174,P0027,,2026-04-22 21:24:04,WEB,IN_APP,MEDIUM,True,FAILED,1.0.0,MX,15955,,0
N00894,E00894,COMMENT,U0068,U0168,P0002,C00894,2026-04-27 14:16:12,MOBILE,PUSH,MEDIUM,True,SENT,1.2.0,CL,7920,,0
N01737,E01737,LIKE,U0094,U0128,P0047,,2026-04-12 18:13:46,WEB,FAX,MEDIUM,True,PENDING,1.1.0,PE,18495,delivery_channel fuera de dominio,1
N00872,E00872,COMMENT,U0022,U0077,P0037,C00872,2026-04-23 16:11:24,MOBILE,IN_APP,MEDIUM,True,FAILED,2.0.0,PE,16709,,0
N01308,E01308,LIKE,U0148,U0097,P0047,,2026-04-20 19:02:40,MOBILE,PUSH,MEDIUM,False,SENT,1.1.0,MX,19929,,0
N01747,E01747,LIKE,U0169,U0192,P0018,,2026-04-12 19:11:15,MOBILE,PUSH,LOW,False,SENT,1.2.0,MX,-4650,latency_ms no puede ser negativo,1
N00588,E00588,LIKE,U0014,U0059,P0012,,2026-04-22 12:10:45,WEB,PUSH,MEDIUM,True,PENDING,1.0.0,MX,11882,,0
N01376,E01376,COMMENT,U0117,U0028,P0021,C01376,2026-05-01 09:13:46,WEB,EMAIL,LOW,True,PENDING,2.0.0,CL,8003,,0
N00697,E00697,LIKE,U0103,U0168,P0021,,2026-04-25 11:29:14,WEB,PUSH,LOW,False,SENT,1.0.0,AR,13670,,0
N01459,E01459,FOLLOW,U0169,U0122,,,2026-04-25 10:48:20,WEB,EMAIL,LOW,True,SENT,1.0.0,AR,9405,,0
N01657,E01657,LIKE,U0067,U0128,P0020,,2026-04-09 14:19:34,WEB,EMAIL,MEDIUM,False,FAILED,1.1.0,MX,10890,duplicado_notification_id,1
N00552,E00552,COMMENT,U0174,U0007,P0012,C00552,2026-04-18 18:20:09,MOBILE,EMAIL,MEDIUM,True,FAILED,2.0.0,MX,6816,,0
N01048,E01048,LIKE,U0098,U0108,P0026,,2026-04-26 13:19:53,WEB,PUSH,LOW,False,SENT,1.0.0,MX,15645,,0
N01642,E01642,COMMENT,U0196,U0044,P0040,C01642,2026-04-19 21:06:08,WEB,EMAIL,MEDIUM,True,PENDING,1.1.0,PE,10887,,0
N01269,E01269,FOLLOW,U0154,U0026,,,2026-05-04 09:16:49,WEB,EMAIL,MEDIUM,True,SENT,1.1.0,CL,7786,,0
N00655,E00655,LIKE,U0009,U0097,P0021,,2026-05-05 20:08:03,MOBILE,IN_APP,MEDIUM,False,FAILED,2.0.0,CL,3536,,0
N01612,E01612,FOLLOW,U0013,U0172,,,2026-04-23 21:03:55,WEB,PUSH,MEDIUM,True,FAILED,1.1.0,AR,11751,,0
N00821,E00821,COMMENT,U0129,U0032,P0045,C00821,2026-04-17 15:26:26,WEB,EMAIL,MEDIUM,False,FAILED,1.2.0,CL,5961,,0
N00765,E00765,FOLLOW,U0088,U0110,,,2026-04-14 08:27:30,WEB,IN_APP,MEDIUM,False,SENT,2.0.0,AR,20437,,0
N00708,E00708,FOLLOW,U0040,U0142,,,2026-05-02 12:24:29,WEB,IN_APP,MEDIUM,False,PENDING,2.0.0,CL,11119,,0
N00081,E00081,FOLLOW,U0140,U0041,,,2026-04-23 13:37:19,WEB,PUSH,MEDIUM,False,PENDING,1.1.0,MX,16033,,0
N00626,E00626,LIKE,U0016,U0109,P0009,,2026-05-01 15:04:23,WEB,EMAIL,HIGH,False,PENDING,2.0.0,MX,14620,,0
N01564,E01564,LIKE,U0100,U0156,P0032,,2026-04-13 16:51:10,WEB,PUSH,LOW,True,SENT,1.0.0,MX,4285,,0
N00970,E00970,FOLLOW,U0090,U0031,,,2026-04-23 17:53:44,WEB,EMAIL,LOW,True,SENT,1.0.0,AR,24105,,0
N00171,E00171,LIKE,U0184,U0150,P0032,,2026-04-09 16:28:51,WEB,PUSH,LOW,True,FAILED,2.0.0,MX,18678,,0
N00939,E00939,COMMENT,U0106,U0101,P0029,C00939,2026-04-25 12:58:03,WEB,EMAIL,MEDIUM,True,PENDING,1.0.0,PE,14868,,0
N01990,E01990,LIKE,U0063,U0188,P0039,,2026-04-27 21:55:26,WEB,SMS,HIGH,False,SENT,1.1.0,PE,6284,delivery_channel fuera de dominio,1
N00165,E00165,COMMENT,U0166,U0066,P0046,C00165,2026-05-07 19:21:50,MOBILE,PUSH,MEDIUM,True,FAILED,2.0.0,MX,17084,,0
N00011,E00011,LIKE,U0175,U0185,P0008,,2026-04-09 16:48:17,WEB,IN_APP,HIGH,True,PENDING,2.0.0,AR,15067,,0
N01343,E01343,LIKE,U0062,U0151,P0050,,2026-04-10 16:17:40,MOBILE,EMAIL,LOW,True,PENDING,1.1.0,CL,413,,0
N00942,E00942,COMMENT,U0184,U0059,P0019,C00942,2026-04-08 13:21:26,MOBILE,PUSH,LOW,True,SENT,1.0.0,CL,16633,,0
N00479,E00479,COMMENT,U0198,U0099,P0016,C00479,2026-04-23 19:40:10,WEB,IN_APP,LOW,True,FAILED,1.2.0,CL,1921,,0
N00621,E00621,COMMENT,U0167,U0104,P0050,C00621,2026-04-09 12:05:02,WEB,PUSH,HIGH,False,FAILED,1.1.0,PE,7203,,0
N01037,E01037,LIKE,U0180,U0183,P0048,,2026-04-07 21:23:57,MOBILE,EMAIL,MEDIUM,True,PENDING,2.0.0,AR,15299,,0
N01014,E01014,COMMENT,U0054,U0068,P0007,C01014,2026-04-17 19:04:29,WEB,EMAIL,HIGH,True,PENDING,1.2.0,PE,22783,,0
N01362,E01362,LIKE,U0010,U0085,P0003,,2026-04-15 19:14:42,WEB,IN_APP,HIGH,False,FAILED,1.2.0,AR,9969,,0
N01460,E01460,FOLLOW,U0026,U0024,,,2026-04-08 21:32:52,WEB,EMAIL,MEDIUM,True,SENT,1.0.0,CL,15751,,0
N01333,E01333,FOLLOW,U0005,U0156,,,2026-04-21 13:36:37,WEB,PUSH,LOW,False,FAILED,1.1.0,CL,23617,,0
N00453,E00453,COMMENT,U0130,U0007,P0031,C00453,2026-05-03 11:21:59,WEB,IN_APP,MEDIUM,False,SENT,1.0.0,AR,6923,duplicado_notification_id,1
N00874,E00874,LIKE,U0158,U0078,P0016,,2026-04-21 13:08:39,WEB,IN_APP,HIGH,True,PENDING,1.1.0,MX,22157,,0
N00180,E00180,COMMENT,U0105,U0039,P0020,C00180,2026-05-02 20:34:30,MOBILE,EMAIL,LOW,False,FAILED,1.1.0,MX,2088,,0
N00107,E00107,COMMENT,U0182,U0164,P0027,C00107,2026-05-04 14:01:20,WEB,EMAIL,LOW,False,SENT,2.0.0,CL,8172,,0
N01810,E01810,SHARE,U0147,U0045,,,2026-05-07 20:00:38,WEB,IN_APP,MEDIUM,True,FAILED,2.0.0,CL,4603,event_type fuera de dominio,1
N01182,E01182,LIKE,U0008,U0076,P0008,,2026-05-02 21:49:43,MOBILE,PUSH,LOW,False,PENDING,1.0.0,MX,11915,,0
N00084,E00084,LIKE,U0149,U0094,P0047,,2026-05-05 12:20:47,MOBILE,PUSH,MEDIUM,True,SENT,1.2.0,PE,5591,,0
N01472,E01472,LIKE,U0122,U0155,P0040,,2026-04-23 19:50:35,MOBILE,PUSH,LOW,False,SENT,1.0.0,AR,17784,,0
N00469,E00469,LIKE,U0061,U0111,P0045,,2026-04-25 18:20:45,WEB,IN_APP,MEDIUM,False,PENDING,1.1.0,AR,15760,,0
N01945,E01945,FOLLOW,U0083,U0181,,,2026-05-05 18:50:28,WEB,PHONE,MEDIUM,False,PENDING,1.1.0,CL,18046,delivery_channel fuera de dominio,1
N01342,E01342,FOLLOW,U0176,U0038,,,2026-04-12 16:20:36,MOBILE,PUSH,MEDIUM,False,SENT,1.2.0,MX,17942,,0
N00038,E00038,LIKE,U0131,U0122,P0048,,2026-04-16 09:18:32,WEB,PUSH,HIGH,True,SENT,1.2.0,AR,6725,,0
N00043,E00043,COMMENT,U0061,U0070,P0022,C00043,2026-04-09 16:05:08,MOBILE,EMAIL,LOW,False,FAILED,1.1.0,AR,2304,,0
N01243,E01243,FOLLOW,U0023,U0011,,,2026-04-09 12:21:06,MOBILE,PUSH,LOW,True,FAILED,1.0.0,AR,5768,,0
N00416,E00416,COMMENT,U0144,U0051,P0032,C00416,2026-04-17 17:12:35,MOBILE,EMAIL,HIGH,True,SENT,1.2.0,MX,10797,,0
N01634,E01634,LIKE,U0141,U0182,P0001,,2026-04-20 19:10:59,MOBILE,EMAIL,MEDIUM,True,SENT,2.0.0,MX,17697,,0
N00702,E00702,FOLLOW,U0114,U0190,,,2026-05-03 12:20:41,WEB,EMAIL,LOW,False,SENT,1.1.0,PE,11430,,0
N01323,E01323,FOLLOW,U0180,U0128,,,2026-04-14 12:52:38,WEB,EMAIL,LOW,True,FAILED,1.1.0,MX,12255,,0
N00881,E00881,COMMENT,U0095,U0171,P0018,C00881,2026-04-25 19:51:06,WEB,EMAIL,MEDIUM,False,SENT,1.0.0,PE,15177,,0
N00819,E00819,COMMENT,U0030,U0173,P0027,C00819,2026-04-21 19:00:28,WEB,EMAIL,LOW,True,SENT,1.1.0,AR,13968,,0
N00412,E00412,LIKE,U0125,U0177,P0045,,2026-04-11 09:38:41,MOBILE,IN_APP,MEDIUM,False,SENT,1.0.0,PE,11600,,0
N00445,E00445,FOLLOW,U0160,U0091,,,2026-04-18 17:31:33,WEB,PUSH,MEDIUM,True,FAILED,1.1.0,PE,6542,,0
N00851,E00851,COMMENT,U0016,U0055,P0001,C00851,2026-05-01 15:52:24,WEB,IN_APP,LOW,True,PENDING,1.1.0,PE,10417,,0
N00771,E00771,COMMENT,U0126,U0094,P0022,C00771,2026-05-04 09:42:00,MOBILE,EMAIL,HIGH,False,PENDING,1.2.0,PE,8007,,0
N01509,E01509,LIKE,U0001,U0022,P0043,,2026-05-02 15:57:20,WEB,PUSH,HIGH,True,SENT,1.1.0,MX,23125,,0
N01579,E01579,LIKE,U0155,U0024,P0041,,2026-04-27 12:12:01,WEB,EMAIL,HIGH,True,SENT,1.0.0,AR,1696,,0
N00323,E00323,FOLLOW,U0009,U0092,,,2026-05-04 17:55:43,WEB,EMAIL,LOW,True,FAILED,1.2.0,CL,12703,,0
N00875,E00875,LIKE,U0119,U0196,P0034,,2026-04-11 08:05:03,MOBILE,EMAIL,MEDIUM,False,FAILED,1.0.0,PE,18728,,0
N00280,E00280,COMMENT,U0191,U0114,P0050,C00280,2026-04-29 19:26:38,MOBILE,EMAIL,HIGH,True,PENDING,1.1.0,MX,24479,,0
N00218,E01897,FOLLOW,U0094,U0007,,,2026-04-26 11:43:00,WEB,PUSH,LOW,True,FAILED,1.0.0,MX,16487,,0
N01522,E01522,FOLLOW,U0143,U0140,,,2026-04-27 21:36:55,MOBILE,EMAIL,LOW,True,FAILED,2.0.0,PE,5688,,0
N00862,E00862,LIKE,U0078,U0189,P0022,,2026-04-22 19:22:34,WEB,EMAIL,MEDIUM,False,PENDING,2.0.0,CL,11754,,0
N00793,E00793,FOLLOW,U0128,U0138,,,2026-04-22 16:34:52,WEB,IN_APP,LOW,True,FAILED,2.0.0,AR,23238,,0
N01421,E01421,LIKE,U0030,U0181,P0013,,2026-05-07 17:27:11,WEB,PUSH,MEDIUM,False,PENDING,2.0.0,PE,16458,,0
N00259,E00259,LIKE,U0061,U0152,P0021,,2026-04-15 13:58:37,WEB,IN_APP,LOW,True,FAILED,1.1.0,MX,17964,,0
N01967,E01967,FOLLOW,U0015,U0181,,,2026-99-99 99:99:99,WEB,IN_APP,MEDIUM,False,SENT,1.1.0,AR,17764,timestamp_formato_invalido,1
N00450,E00450,FOLLOW,U0174,U0081,,,2026-04-20 08:13:36,WEB,IN_APP,MEDIUM,True,SENT,1.2.0,CL,11313,,0
N01499,E01499,FOLLOW,U0080,U0144,,,2026-04-27 19:18:14,WEB,IN_APP,LOW,False,FAILED,1.1.0,MX,11492,,0
N01272,E01272,COMMENT,U0139,U0028,P0017,C01272,2026-04-19 16:57:50,MOBILE,PUSH,LOW,False,SENT,1.1.0,CL,20871,,0
N01108,E01108,COMMENT,U0175,U0184,P0045,C01108,2026-04-28 16:18:18,WEB,EMAIL,HIGH,True,SENT,2.0.0,AR,3034,,0
N01214,E01214,FOLLOW,U0196,U0070,,,2026-04-09 18:31:27,WEB,PUSH,MEDIUM,True,PENDING,2.0.0,MX,20075,,0
N01413,E01413,FOLLOW,U0127,U0072,,,2026-05-02 17:39:03,MOBILE,PUSH,MEDIUM,False,PENDING,1.0.0,MX,7677,,0
N01234,E01234,LIKE,U0078,U0004,P0009,,2026-04-24 17:12:26,WEB,PUSH,LOW,False,SENT,1.0.0,CL,5554,,0
N00586,E00586,FOLLOW,U0136,U0111,,,2026-04-29 09:20:02,WEB,PUSH,LOW,False,FAILED,1.2.0,MX,9470,,0
N00148,E00148,COMMENT,U0132,U0120,P0032,C00148,2026-04-22 08:05:25,WEB,EMAIL,HIGH,True,SENT,1.2.0,CL,1856,,0
N01054,E01054,LIKE,U0122,U0119,P0027,,2026-04-23 10:54:38,MOBILE,IN_APP,HIGH,False,PENDING,2.0.0,PE,4400,,0
N00722,E00722,FOLLOW,U0032,U0136,,,2026-04-07 19:48:52,WEB,EMAIL,LOW,False,FAILED,2.0.0,MX,21834,,0
N00044,E00044,COMMENT,U0105,U0085,P0035,C00044,2026-04-24 08:13:53,WEB,EMAIL,MEDIUM,True,FAILED,2.0.0,MX,393,,0
N00222,E00222,COMMENT,U0016,U0071,P0042,C00222,2026-04-15 21:08:15,WEB,PUSH,LOW,True,FAILED,2.0.0,MX,4858,,0
N00932,E00932,COMMENT,U0162,U0189,P0033,C00932,2026-04-13 09:45:44,MOBILE,IN_APP,MEDIUM,False,SENT,1.2.0,AR,18490,,0
N00867,E00867,LIKE,U0128,U0176,P0010,,2026-04-16 10:33:18,MOBILE,EMAIL,HIGH,False,PENDING,1.2.0,CL,9857,,0
N01426,E01426,FOLLOW,U0182,U0017,,,2026-04-12 10:02:16,WEB,EMAIL,LOW,False,PENDING,2.0.0,AR,21434,,0
N01799,E01799,LIKE,U0037,U0180,P0002,,2026-04-24 09:28:51,MOBILE,IN_APP,LOW,True,FAILED,1.1.0,PE,-398,latency_ms no puede ser negativo,1
N01427,E01427,LIKE,U0051,U0119,P0038,,2026-04-16 09:52:26,WEB,EMAIL,MEDIUM,True,PENDING,2.0.0,CL,5064,,0
N01196,E01819,LIKE,U0072,U0110,P0005,,2026-04-27 21:21:06,WEB,EMAIL,HIGH,True,SENT,2.0.0,AR,5850,,0
N01347,E01347,COMMENT,U0070,U0005,P0032,C01347,2026-04-23 17:18:25,MOBILE,EMAIL,LOW,False,SENT,2.0.0,MX,22200,,0
N00517,E00517,FOLLOW,U0109,U0071,,,2026-05-05 13:22:28,MOBILE,PUSH,MEDIUM,False,FAILED,1.2.0,MX,20547,,0
N00241,E00241,COMMENT,U0099,U0039,P0012,C00241,2026-04-20 20:58:45,WEB,PUSH,HIGH,True,PENDING,1.1.0,MX,23802,,0
N01736,E01736,FOLLOW,U0046,U0037,,,2027-01-11 12:00:00,WEB,EMAIL,MEDIUM,True,SENT,1.0.0,PE,7952,created_at no puede ser futuro,1
N00250,E00250,COMMENT,U0181,U0179,P0039,C00250,2026-05-01 21:54:20,MOBILE,PUSH,LOW,True,PENDING,2.0.0,CL,22389,,0
N00834,E00834,FOLLOW,U0146,U0162,,,2026-04-10 08:07:21,WEB,IN_APP,MEDIUM,True,SENT,1.2.0,CL,6519,,0
N00979,E00979,COMMENT,U0186,U0096,P0039,C00979,2026-04-22 18:25:19,MOBILE,EMAIL,LOW,True,PENDING,2.0.0,PE,19123,,0
N00196,E00196,LIKE,U0092,U0142,P0025,,2026-05-02 18:37:42,MOBILE,EMAIL,MEDIUM,False,SENT,1.0.0,CL,8980,,0
N01267,E01267,LIKE,U0028,U0015,P0020,,2026-04-07 10:44:16,MOBILE,IN_APP,MEDIUM,False,PENDING,2.0.0,CL,17598,,0
N00622,E00622,LIKE,U0131,U0142,P0020,,2026-04-27 20:40:10,MOBILE,IN_APP,LOW,False,SENT,1.2.0,MX,16756,,0
N01300,E01300,FOLLOW,U0024,U0067,,,2026-04-27 16:08:52,MOBILE,EMAIL,LOW,False,PENDING,1.1.0,AR,7425,,0
N00256,E00256,COMMENT,U0052,U0165,P0034,C00256,2026-04-17 20:34:50,WEB,PUSH,LOW,False,PENDING,2.0.0,PE,18735,,0
N01144,E01144,LIKE,U0036,U0082,P0025,,2026-05-03 14:23:00,MOBILE,IN_APP,MEDIUM,True,FAILED,1.1.0,AR,3307,,0
N01420,E01420,LIKE,U0064,U0014,P0030,,2026-04-30 13:05:03,WEB,IN_APP,MEDIUM,False,PENDING,1.2.0,AR,13327,,0
N01800,E01800,LIKE,U0070,U0070,P0013,,2026-04-15 09:04:22,MOBILE,PUSH,HIGH,False,PENDING,1.0.0,PE,3283,self-event: user_id igual a source_user_id,1
N00424,E00424,FOLLOW,U0078,U0061,,,2026-04-29 20:03:40,WEB,IN_APP,MEDIUM,True,FAILED,1.2.0,AR,5171,,0
N00541,E00541,LIKE,U0057,U0033,P0045,,2026-04-15 11:19:08,MOBILE,PUSH,LOW,True,PENDING,1.0.0,CL,816,,0
N00510,E00510,LIKE,U0187,U0110,P0048,,2026-04-30 13:27:37,MOBILE,PUSH,LOW,True,PENDING,1.0.0,CL,15622,,0
N01815,E01815,LIKE,U0182,U0135,P0046,,2026-05-07 08:36:20,WEB,WHATSAPP,LOW,True,SENT,1.2.0,MX,3153,delivery_channel fuera de dominio,1
N00899,E00899,LIKE,U0060,U0024,P0038,,2026-04-30 14:47:48,MOBILE,PUSH,HIGH,True,FAILED,1.1.0,CL,2710,,0
N01043,E01043,COMMENT,U0184,U0148,P0010,C01043,2026-04-13 10:13:19,MOBILE,PUSH,LOW,True,FAILED,1.0.0,AR,17897,,0
N01865,E01865,LIKE,U0008,U0146,P0032,,2026-04-24 17:51:06,WEB,EMAIL,HIGH,False,SENT,1.0.0,PE,-4277,latency_ms no puede ser negativo,1
N01965,E01965,REPOST,U0161,U0125,P0018,,2026-04-08 17:07:27,WEB,IN_APP,LOW,True,PENDING,1.0.0,AR,5625,event_type fuera de dominio,1
N01467,E01467,LIKE,U0171,U0076,P0042,,2026-04-16 19:10:31,MOBILE,IN_APP,LOW,True,FAILED,2.0.0,AR,2584,,0
N00476,E00476,FOLLOW,U0067,U0016,,,2026-04-22 17:10:36,WEB,IN_APP,LOW,True,PENDING,2.0.0,CL,4355,,0
N00299,E00299,COMMENT,U0198,U0137,P0040,C00299,2026-04-18 08:42:06,MOBILE,PUSH,HIGH,True,FAILED,1.0.0,MX,14759,,0
N01587,E01587,COMMENT,U0064,U0077,P0022,C01587,2026-04-10 12:47:14,WEB,EMAIL,MEDIUM,True,PENDING,1.0.0,MX,18857,,0
N01477,E01477,FOLLOW,U0013,U0183,,,2026-04-20 11:10:09,MOBILE,IN_APP,LOW,True,SENT,1.1.0,AR,5958,,0
N00425,E00425,COMMENT,U0101,U0169,P0009,C00425,2026-04-14 14:33:43,MOBILE,PUSH,HIGH,False,SENT,1.1.0,MX,10436,,0
N01809,E01809,COMMENT,U0049,U0151,P0049,C01809,2026-04-09 10:41:00,SMART_TV,EMAIL,LOW,True,SENT,1.2.0,CL,9619,device fuera de dominio,1
N00778,E00778,LIKE,U0075,U0011,P0041,,2026-04-07 12:59:08,MOBILE,PUSH,MEDIUM,True,SENT,1.0.0,CL,21454,,0
N00007,E00007,FOLLOW,U0143,U0057,,,2026-04-27 21:49:49,MOBILE,IN_APP,LOW,True,PENDING,2.0.0,PE,2368,,0
N01428,E01428,LIKE,U0125,U0074,P0004,,2026-04-22 17:17:15,MOBILE,EMAIL,LOW,False,PENDING,1.1.0,AR,24348,,0
N00273,E00273,COMMENT,U0145,U0016,P0010,C00273,2026-04-16 09:05:42,WEB,IN_APP,MEDIUM,True,FAILED,1.0.0,MX,17323,,0
N01322,E01322,LIKE,U0086,U0200,P0027,,2026-04-20 10:53:38,MOBILE,PUSH,HIGH,True,FAILED,2.0.0,PE,15675,,0
N01576,E01576,FOLLOW,U0111,U0159,,,2026-04-23 16:36:41,WEB,EMAIL,MEDIUM,True,FAILED,2.0.0,AR,2631,,0
N01631,E01631,FOLLOW,U0157,U0153,,,2026-04-29 17:44:33,MOBILE,IN_APP,LOW,True,SENT,1.0.0,CL,7387,,0
N01559,E01559,FOLLOW,U0032,U0197,,,2026-04-13 14:33:51,WEB,PUSH,LOW,True,SENT,1.1.0,CL,6691,,0
N00589,E00589,FOLLOW,U0144,U0125,,,2026-04-22 09:54:46,MOBILE,EMAIL,LOW,False,SENT,1.1.0,PE,6119,,0
N01165,E01165,LIKE,U0084,U0067,P0026,,2026-04-17 12:28:01,WEB,PUSH,MEDIUM,True,SENT,1.0.0,CL,12896,,0
N01629,E01629,FOLLOW,U0037,U0184,,,2026-04-12 10:11:04,MOBILE,EMAIL,LOW,True,PENDING,1.0.0,CL,9516,,0
N01524,E01524,COMMENT,U0119,U0007,P0045,C01524,2026-05-03 08:58:28,MOBILE,IN_APP,LOW,False,SENT,1.1.0,CL,6128,,0
N01312,E01312,FOLLOW,U0103,U0159,,,2026-04-28 19:10:33,WEB,IN_APP,MEDIUM,False,SENT,1.0.0,AR,13955,,0
N01400,E01400,FOLLOW,U0054,U0178,,,2026-04-14 19:56:23,MOBILE,IN_APP,MEDIUM,True,FAILED,2.0.0,CL,24795,,0
N01360,E01360,FOLLOW,U0115,U0027,,,2026-04-29 14:36:09,MOBILE,IN_APP,LOW,True,FAILED,1.1.0,PE,18807,,0
N00920,E00920,LIKE,U0138,U0063,P0050,,2026-04-16 17:42:08,WEB,EMAIL,HIGH,False,PENDING,1.2.0,CL,2870,,0
N01947,E01947,FOLLOW,U0015,U0143,,,2026-04-28 13:32:38,MOBILE,IN_APP,HIGH,False,FAILED,1.1.0,PE,18238,FOLLOW no puede tener priority HIGH,1
N00377,E00377,COMMENT,U0144,U0146,P0004,C00377,2026-05-04 19:10:03,WEB,EMAIL,LOW,False,FAILED,1.0.0,MX,24598,,0
N01408,E01408,COMMENT,U0046,U0026,P0006,C01408,2026-05-07 20:35:43,MOBILE,EMAIL,MEDIUM,False,SENT,1.2.0,AR,5119,,0
N01357,E01357,LIKE,U0087,U0059,P0037,,2026-04-07 19:01:31,WEB,EMAIL,HIGH,False,FAILED,1.0.0,MX,15873,,0
N00849,E00849,COMMENT,U0038,U0193,P0038,C00849,2026-04-17 15:42:07,MOBILE,EMAIL,HIGH,False,FAILED,2.0.0,PE,10748,,0
N00324,E00324,COMMENT,U0107,U0176,P0021,C00324,2026-05-06 08:47:16,WEB,IN_APP,LOW,True,FAILED,1.2.0,AR,23953,,0
N01106,E01106,COMMENT,U0072,U0049,P0050,C01106,2026-04-29 17:00:40,WEB,EMAIL,HIGH,True,FAILED,2.0.0,AR,21923,,0
N01107,E01107,FOLLOW,U0058,U0019,,,2026-05-04 09:10:57,MOBILE,IN_APP,MEDIUM,True,FAILED,1.2.0,AR,24451,,0
N00507,E00507,LIKE,U0056,U0157,P0030,,2026-04-25 13:08:29,MOBILE,PUSH,HIGH,False,PENDING,1.1.0,PE,4368,,0
N01668,E01668,FOLLOW,U0055,U0084,,,2026-04-30 15:51:51,MOBILE,IN_APP,LOW,True,PENDING,2.0.0,MX,6360,,0
N00725,E00725,FOLLOW,U0184,U0130,,,2026-05-03 15:50:05,WEB,PUSH,MEDIUM,True,PENDING,1.0.0,MX,21913,,0
N00154,E00154,COMMENT,U0186,U0177,P0041,C00154,2026-04-18 15:16:41,MOBILE,PUSH,HIGH,True,FAILED,2.0.0,AR,17378,,0
N01309,E01309,FOLLOW,U0143,U0118,,,2026-04-26 20:01:49,MOBILE,IN_APP,LOW,True,SENT,1.2.0,CL,4211,,0
N01087,E01087,COMMENT,U0128,U0152,P0028,C01087,2026-04-07 10:01:35,MOBILE,PUSH,MEDIUM,False,PENDING,1.1.0,CL,22548,,0
N01549,E01549,COMMENT,U0153,U0037,P0021,C01549,2026-04-19 14:25:19,MOBILE,EMAIL,MEDIUM,True,SENT,1.0.0,MX,9249,,0
N00331,E00331,FOLLOW,U0022,U0025,,,2026-04-07 20:34:34,MOBILE,PUSH,LOW,True,FAILED,1.1.0,MX,3605,,0
N01254,E01254,COMMENT,U0005,U0105,P0038,C01254,2026-04-07 20:04:30,WEB,IN_APP,MEDIUM,True,PENDING,1.1.0,MX,8873,,0
N01592,E01592,FOLLOW,U0182,U0106,,,2026-04-27 15:51:37,MOBILE,EMAIL,LOW,True,SENT,1.0.0,CL,10088,,0
N01763,E01763,LIKE,U0060,U0171,P0040,,2026-04-30 23:32:17,MOBILE,EMAIL,LOW,False,SENT,1.0.0,PE,16540,EMAIL fuera de horario permitido (07-23),1
N01296,E01296,COMMENT,U0028,U0112,P0015,C01296,2026-04-11 10:17:45,WEB,IN_APP,HIGH,False,SENT,1.1.0,MX,14122,,0
N00426,E00426,FOLLOW,U0085,U0115,,,2026-05-03 11:41:08,MOBILE,IN_APP,LOW,False,FAILED,1.1.0,MX,4956,,0
N01154,E01154,FOLLOW,U0073,U0064,,,2026-04-24 19:52:54,WEB,EMAIL,LOW,False,SENT,1.1.0,PE,1028,,0
